county_fips,county_name,state,cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,merchants_all,revenue_all,has_womply
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-13,NBA,1,1,0,0,0,0,20283.0,1,1,0,-0.00292,-0.00668,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-13,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.00292,-0.00668,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-01-13,ALL,2,2,0,0,0,0,36557.0,1,2,0,-0.00784,0.00208,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-01-13,NBA,2,2,0,0,0,0,36557.0,1,2,0,-0.00784,0.00208,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2020-01-13,ALL,1,1,0,0,0,0,18306.0,1,1,0,-0.0142,-0.0123,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2020-01-13,NBA,1,1,0,0,0,0,18306.0,1,1,0,-0.0142,-0.0123,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2020-01-13,ALL,2,2,0,0,0,0,35463.0,1,2,0,0.00194,-0.0199,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2020-01-13,NBA,2,2,0,0,0,0,35463.0,1,2,0,0.00194,-0.0199,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-01-20,ALL,2,2,0,0,0,0,29538.0,1,2,0,0.00571,0.0127,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-01-20,NBA,2,2,0,0,0,0,29538.0,1,2,0,0.00571,0.0127,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2020-01-20,ALL,2,2,0,0,0,0,36128.0,1,2,0,-0.00345,-0.038,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2020-01-20,NBA,2,2,0,0,0,0,36128.0,1,2,0,-0.00345,-0.038,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-01-20,ALL,3,3,0,0,0,0,39040.0,2,3,0,0.00306,0.0529,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-01-20,NBA,2,2,0,0,0,0,39040.0,1,2,0,0.00306,0.0529,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0,0.00306,0.0529,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-20,ALL,1,1,0,0,0,0,17305.0,1,1,0,-0.00304,-0.0122,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-20,NBA,1,1,0,0,0,0,17305.0,1,1,0,-0.00304,-0.0122,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-20,ALL,3,3,0,0,0,0,58832.0,1,3,0,-0.0143,0.0574,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-20,NBA,3,3,0,0,0,0,58832.0,1,3,0,-0.0143,0.0574,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2020-01-20,ALL,3,3,0,0,0,0,53119.0,1,3,0,-0.0109,-0.044,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2020-01-20,NBA,3,3,0,0,0,0,53119.0,1,3,0,-0.0109,-0.044,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-20,ALL,3,3,0,0,0,0,47205.0,1,3,0,-0.0163,0.0306,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-20,NBA,3,3,0,0,0,0,47205.0,1,3,0,-0.0163,0.0306,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-20,ALL,4,4,0,0,0,0,36536.0,2,4,0,-0.00645,0.033,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-20,NBA,2,2,0,0,0,0,36536.0,1,2,0,-0.00645,0.033,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-20,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00645,0.033,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2020-01-20,ALL,3,3,0,0,0,0,51500.0,1,3,0,-0.000218,-0.00272,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2020-01-20,NBA,3,3,0,0,0,0,51500.0,1,3,0,-0.000218,-0.00272,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-01-20,ALL,3,3,0,0,0,0,38312.0,2,3,0,-0.0163,0.0379,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-01-20,NBA,2,2,0,0,0,0,38312.0,1,2,0,-0.0163,0.0379,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0163,0.0379,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2020-01-20,ALL,3,3,0,0,0,0,44445.0,1,3,0,-0.0122,0.0235,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2020-01-20,NBA,3,3,0,0,0,0,44445.0,1,3,0,-0.0122,0.0235,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-20,ALL,3,3,0,0,0,0,44509.0,1,3,0,-0.00761,0.038,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-20,NBA,3,3,0,0,0,0,44509.0,1,3,0,-0.00761,0.038,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-20,ALL,2,2,0,0,0,0,0.0,1,2,0,0.0168,0.108,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-20,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0168,0.108,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2020-01-20,ALL,4,4,0,0,0,0,0.0,1,4,0,-0.0137,-0.0408,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2020-01-20,NHL,4,4,0,0,0,0,0.0,1,4,0,-0.0137,-0.0408,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-20,ALL,2,2,0,0,0,0,34533.0,1,2,0,-0.0057,0.0122,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-20,NBA,2,2,0,0,0,0,34533.0,1,2,0,-0.0057,0.0122,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-20,ALL,5,5,0,0,0,0,56526.0,2,5,0,-1.14e-05,-0.00102,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-20,NBA,3,3,0,0,0,0,56526.0,1,3,0,-1.14e-05,-0.00102,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-20,NHL,2,2,0,0,0,0,0.0,1,2,0,-1.14e-05,-0.00102,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-20,ALL,1,1,0,0,0,0,16133.0,1,1,0,-0.00128,0.0116,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-20,NBA,1,1,0,0,0,0,16133.0,1,1,0,-0.00128,0.0116,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2020-01-20,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.0118,0.034,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0118,0.034,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2020-01-20,ALL,3,3,0,0,0,0,53254.0,1,3,0,-0.0063,-0.0166,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2020-01-20,NBA,3,3,0,0,0,0,53254.0,1,3,0,-0.0063,-0.0166,True
39049,Franklin County,OH,18140,"Columbus, OH",2020-01-20,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.00295,-0.0267,True
39049,Franklin County,OH,18140,"Columbus, OH",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.00295,-0.0267,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2020-01-20,ALL,1,1,0,0,0,0,18203.0,1,1,0,-0.00816,0.0252,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2020-01-20,NBA,1,1,0,0,0,0,18203.0,1,1,0,-0.00816,0.0252,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-20,ALL,2,2,0,0,0,0,39067.0,1,2,0,-0.000676,0.0629,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-20,NBA,2,2,0,0,0,0,39067.0,1,2,0,-0.000676,0.0629,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-20,ALL,2,2,0,0,0,0,21109.0,2,2,0,-0.0128,0.0168,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-20,NBA,1,1,0,0,0,0,21109.0,1,1,0,-0.0128,0.0168,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0128,0.0168,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2020-01-20,ALL,2,2,0,0,0,0,35008.0,1,2,0,0.00281,-0.0383,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2020-01-20,NBA,2,2,0,0,0,0,35008.0,1,2,0,0.00281,-0.0383,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2020-01-20,ALL,2,2,0,0,0,0,36708.0,1,2,0,-0.00822,-0.00107,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2020-01-20,NBA,2,2,0,0,0,0,36708.0,1,2,0,-0.00822,-0.00107,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-20,ALL,1,1,0,0,0,0,19783.0,1,1,0,-0.00322,0.015,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-20,NBA,1,1,0,0,0,0,19783.0,1,1,0,-0.00322,0.015,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-01-20,ALL,2,2,0,0,0,0,36110.0,1,2,0,-0.0048,0.0353,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-01-20,NBA,2,2,0,0,0,0,36110.0,1,2,0,-0.0048,0.0353,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2020-01-20,ALL,2,2,0,0,0,0,36612.0,1,2,0,0.00071,0.0395,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2020-01-20,NBA,2,2,0,0,0,0,36612.0,1,2,0,0.00071,0.0395,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2020-01-20,ALL,1,1,0,0,0,0,17747.0,1,1,0,-0.00432,-0.00868,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2020-01-20,NBA,1,1,0,0,0,0,17747.0,1,1,0,-0.00432,-0.00868,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-01-27,ALL,3,3,0,0,0,0,17260.0,2,3,0,-0.00477,-0.0225,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-01-27,NBA,1,1,0,0,0,0,17260.0,1,1,0,-0.00477,-0.0225,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00477,-0.0225,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-27,ALL,6,6,0,0,0,0,57133.0,2,6,0,-0.00333,-0.000136,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-27,NBA,4,4,0,0,0,0,57133.0,1,4,0,-0.00333,-0.000136,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00333,-0.000136,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-27,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.00735,-0.0309,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00735,-0.0309,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2020-01-27,ALL,2,2,0,0,0,0,34518.0,1,2,0,0.00125,0.0962,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2020-01-27,NBA,2,2,0,0,0,0,34518.0,1,2,0,0.00125,0.0962,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-27,ALL,3,3,0,0,0,0,0.0,1,3,0,-0.00287,0.00905,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-27,NHL,3,3,0,0,0,0,0.0,1,3,0,-0.00287,0.00905,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-01-27,ALL,1,1,0,0,0,0,19520.0,1,1,0,-0.00825,-0.00123,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-01-27,NBA,1,1,0,0,0,0,19520.0,1,1,0,-0.00825,-0.00123,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-27,ALL,4,4,0,0,0,0,33209.0,2,4,0,0.0059,-0.0346,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-27,NBA,2,2,0,0,0,0,33209.0,1,2,0,0.0059,-0.0346,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0059,-0.0346,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-27,ALL,3,3,0,1,1,1,39304.0,2,3,0,1.7e-05,-0.0228,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-27,NBA,2,2,0,0,0,0,39304.0,1,2,0,1.7e-05,-0.0228,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-27,NFL,1,1,0,1,1,1,0.0,1,1,0,1.7e-05,-0.0228,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2020-01-27,ALL,1,1,0,0,0,0,18846.0,1,1,0,-0.00441,0.00918,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2020-01-27,NBA,1,1,0,0,0,0,18846.0,1,1,0,-0.00441,0.00918,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-27,ALL,1,1,0,0,0,0,15227.0,1,1,0,-0.00898,0.0479,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-27,NBA,1,1,0,0,0,0,15227.0,1,1,0,-0.00898,0.0479,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-27,ALL,1,1,0,0,0,0,16071.0,1,1,0,0.00546,0.0822,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-27,NBA,1,1,0,0,0,0,16071.0,1,1,0,0.00546,0.0822,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2020-01-27,ALL,2,2,0,0,0,0,35846.0,1,2,0,0.0122,-0.000408,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2020-01-27,NBA,2,2,0,0,0,0,35846.0,1,2,0,0.0122,-0.000408,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2020-01-27,ALL,1,1,0,0,0,0,18362.0,1,1,0,-0.0109,0.0158,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2020-01-27,NBA,1,1,0,0,0,0,18362.0,1,1,0,-0.0109,0.0158,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-01-27,ALL,2,2,0,0,0,0,38312.0,1,2,0,-0.00894,-0.0394,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-01-27,NBA,2,2,0,0,0,0,38312.0,1,2,0,-0.00894,-0.0394,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2020-01-27,ALL,4,4,0,0,0,0,45441.0,2,4,0,0.0094,-0.023,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2020-01-27,NBA,3,3,0,0,0,0,45441.0,1,3,0,0.0094,-0.023,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2020-01-27,NHL,1,1,0,0,0,0,0.0,1,1,0,0.0094,-0.023,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-27,ALL,1,1,0,0,0,0,13449.0,1,1,0,0.0203,0.0692,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-27,NBA,1,1,0,0,0,0,13449.0,1,1,0,0.0203,0.0692,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-27,ALL,1,1,0,0,0,0,0.0,1,1,0,0.0106,0.0755,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-27,NHL,1,1,0,0,0,0,0.0,1,1,0,0.0106,0.0755,True
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,ALL,2,2,0,0,0,0,0.0,1,2,0,0.00654,0.0549,True
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,0.00654,0.0549,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2020-01-27,ALL,3,3,0,0,0,0,0.0,1,3,0,0.0027,0.129,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2020-01-27,NHL,3,3,0,0,0,0,0.0,1,3,0,0.0027,0.129,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,ALL,3,3,0,0,0,0,32007.0,2,3,0,-0.0121,-0.0111,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,NBA,2,2,0,0,0,0,32007.0,1,2,0,-0.0121,-0.0111,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0121,-0.0111,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,ALL,2,2,0,0,0,0,18768.0,2,2,0,-0.00198,-0.00396,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,NBA,1,1,0,0,0,0,18768.0,1,1,0,-0.00198,-0.00396,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-01-27,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.00198,-0.00396,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-27,ALL,1,1,0,0,0,0,14342.0,1,1,0,-0.00366,-0.0237,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-27,NBA,1,1,0,0,0,0,14342.0,1,1,0,-0.00366,-0.0237,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2020-01-27,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.00746,-0.0378,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00746,-0.0378,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2020-01-27,ALL,3,3,0,0,0,0,55537.0,1,3,0,0.0146,0.0234,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2020-01-27,NBA,3,3,0,0,0,0,55537.0,1,3,0,0.0146,0.0234,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2020-01-27,ALL,1,1,0,0,0,0,18203.0,1,1,0,-0.00177,0.0069,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2020-01-27,NBA,1,1,0,0,0,0,18203.0,1,1,0,-0.00177,0.0069,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-27,ALL,3,3,0,0,0,0,58659.0,1,3,0,-0.0163,-0.0525,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-27,NBA,3,3,0,0,0,0,58659.0,1,3,0,-0.0163,-0.0525,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2020-01-27,ALL,1,1,0,0,0,0,0.0,1,1,0,0.00941,-0.0113,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2020-01-27,NHL,1,1,0,0,0,0,0.0,1,1,0,0.00941,-0.0113,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-27,ALL,2,2,0,0,0,0,20854.0,2,2,0,-0.00406,-0.0371,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-27,NBA,1,1,0,0,0,0,20854.0,1,1,0,-0.00406,-0.0371,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-27,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.00406,-0.0371,True
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-01-27,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.00268,-0.0498,True
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00268,-0.0498,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2020-01-27,ALL,1,1,0,0,0,0,14365.0,1,1,0,-0.00965,-0.00138,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2020-01-27,NBA,1,1,0,0,0,0,14365.0,1,1,0,-0.00965,-0.00138,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2020-01-27,ALL,2,2,0,0,0,0,36502.0,1,2,0,-0.00571,-0.000646,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2020-01-27,NBA,2,2,0,0,0,0,36502.0,1,2,0,-0.00571,-0.000646,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-27,ALL,4,4,0,0,0,0,40544.0,2,4,0,-0.00397,-0.001,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-27,NBA,2,2,0,0,0,0,40544.0,1,2,0,-0.00397,-0.001,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-01-27,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00397,-0.001,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-01-27,ALL,2,2,0,0,0,0,36110.0,1,2,0,-0.0111,-0.0105,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-01-27,NBA,2,2,0,0,0,0,36110.0,1,2,0,-0.0111,-0.0105,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2020-01-27,ALL,1,1,0,0,0,0,18306.0,1,1,0,0.00229,-0.0421,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2020-01-27,NBA,1,1,0,0,0,0,18306.0,1,1,0,0.00229,-0.0421,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2020-01-27,ALL,3,3,0,0,0,0,53576.0,1,3,0,0.005,0.133,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2020-01-27,NBA,3,3,0,0,0,0,53576.0,1,3,0,0.005,0.133,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-02-03,ALL,4,4,0,0,0,0,33886.0,2,4,0,-0.00347,0.016,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-02-03,NBA,2,2,0,0,0,0,33886.0,1,2,0,-0.00347,0.016,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2020-02-03,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.00347,0.016,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-02-03,ALL,4,4,0,0,0,0,76130.0,1,4,0,0.000132,0.000562,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2020-02-03,NBA,4,4,0,0,0,0,76130.0,1,4,0,0.000132,0.000562,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2020-02-03,ALL,3,3,0,0,0,0,49335.0,1,3,0,-0.00638,0.0469,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2020-02-03,NBA,3,3,0,0,0,0,49335.0,1,3,0,-0.00638,0.0469,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2020-02-03,ALL,1,1,0,0,0,0,18064.0,1,1,0,0.0172,0.032,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2020-02-03,NBA,1,1,0,0,0,0,18064.0,1,1,0,0.0172,0.032,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-02-03,ALL,1,1,0,0,0,0,19520.0,1,1,0,-0.00402,-0.0868,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-02-03,NBA,1,1,0,0,0,0,19520.0,1,1,0,-0.00402,-0.0868,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-02-03,ALL,5,5,0,0,0,0,54847.0,2,5,0,0.013,-0.0571,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-02-03,NBA,3,3,0,0,0,0,54847.0,1,3,0,0.013,-0.0571,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-02-03,NHL,2,2,0,0,0,0,0.0,1,2,0,0.013,-0.0571,True
12011,Broward County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-02-03,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0206,0.00202,True
12011,Broward County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-02-03,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0206,0.00202,True
