cbsa_code,cbsa_title,msa_block_id,msa_block_compact_id,block_population_count,block_msa_count,block_game_count,is_sparse_block,recommended_for_matching
12420,"Austin-Round Rock-San Marcos, TX",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
12580,"Baltimore-Columbia-Towson, MD",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
13820,"Birmingham, AL",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
16740,"Charlotte-Concord-Gastonia, NC-SC",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
19100,"Dallas-Fort Worth-Arlington, TX",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
26420,"Houston-Pasadena-The Woodlands, TX",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
27260,"Jacksonville, FL",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
32820,"Memphis, TN-MS-AR",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
35380,"New Orleans-Metairie, LA",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
36420,"Oklahoma City, OK",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
36740,"Orlando-Kissimmee-Sanford, FL",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
39580,"Raleigh-Cary, NC",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
40060,"Richmond, VA",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
41700,"San Antonio-New Braunfels, TX",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
45300,"Tampa-St. Petersburg-Clearwater, FL",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
11100,"Amarillo, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
11700,"Asheville, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
12260,"Augusta-Richmond County, GA-SC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
12940,"Baton Rouge, LA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
13140,"Beaumont-Port Arthur, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
15180,"Brownsville-Harlingen, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
15980,"Cape Coral-Fort Myers, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
16700,"Charleston-North Charleston, SC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
16860,"Chattanooga, TN-GA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
17300,"Clarksville, TN-KY",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
17780,"College Station-Bryan, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
17900,"Columbia, SC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
17980,"Columbus, GA-AL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
18580,"Corpus Christi, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
18880,"Crestview-Fort Walton Beach-Destin, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
20500,"Durham-Chapel Hill, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
21340,"El Paso, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
22180,"Fayetteville, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
22220,"Fayetteville-Springdale-Rogers, AR",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
23540,"Gainesville, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
24660,"Greensboro-High Point, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
24860,"Greenville-Anderson-Greer, SC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
25060,"Gulfport-Biloxi, MS",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
25180,"Hagerstown-Martinsburg, MD-WV",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
25860,"Hickory-Lenoir-Morganton, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
26580,"Huntington-Ashland, WV-KY-OH",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
26620,"Huntsville, AL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
27140,"Jackson, MS",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
28660,"Killeen-Temple, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
28700,"Kingsport-Bristol, TN-VA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
28940,"Knoxville, TN",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
29180,"Lafayette, LA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
29460,"Lakeland-Winter Haven, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
29700,"Laredo, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
30460,"Lexington-Fayette, KY",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
30780,"Little Rock-North Little Rock-Conway, AR",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
30980,"Longview, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
31180,"Lubbock, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
31340,"Lynchburg, VA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
32580,"McAllen-Edinburg-Mission, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
33660,"Mobile, AL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
33860,"Montgomery, AL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
34940,"Naples-Marco Island, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
35840,"North Port-Bradenton-Sarasota, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
36100,"Ocala, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
37340,"Palm Bay-Melbourne-Titusville, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
37860,"Pensacola-Ferry Pass-Brent, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
38940,"Port St. Lucie, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
40220,"Roanoke, VA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
42340,"Savannah, GA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
43340,"Shreveport-Bossier City, LA",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
43900,"Spartanburg, SC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
45220,"Tallahassee, FL",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
46140,"Tulsa, OK",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
47380,"Waco, TX",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
48900,"Wilmington, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
49180,"Winston-Salem, NC",south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,29815744,59,11,True,False
11060,"Altus, OK",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
11140,"Americus, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
11380,"Andrews, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
11660,"Arkadelphia, AR",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
12460,"Bainbridge, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
13060,"Bay City, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
13300,"Beeville, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
13700,"Big Spring, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
14300,"Bonham, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
14420,"Borger, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
14780,"Brenham, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
14820,"Brevard, NC",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
15020,"Brookhaven, MS",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
15700,"Cambridge, MD",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
15780,"Camden, AR",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
15820,"Campbellsville, KY",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
17260,"Clarksdale, MS",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
17380,"Cleveland, MS",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
18380,"Cordele, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
18420,"Corinth, MS",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
20300,"Dumas, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
20540,"Dyersburg, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
20660,"Easton, MD",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
21120,"Elk City, OK",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
21180,"Elkins, WV",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
21640,"Eufaula, AL-GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
22190,"Fayetteville, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
22340,"Fitzgerald, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
22620,"Forrest City, AR",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
23190,"Franklin, KY",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
23240,"Fredericksburg, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
24980,"Grenada, MS",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
25100,"Guymon, OK",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
25820,"Hereford, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
27700,"Jesup, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
28620,"Kill Devil Hills, NC",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
28780,"Kingsville, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
29470,"Lake of the Woods, VA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
29900,"Laurinburg, NC",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
30280,"Lewisburg, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
31620,"Magnolia, AR",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
31680,"Malvern, AR",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
32280,"Martin, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
32460,"Mayfield, KY",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
33060,"Miami, OK",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
33180,"Middlesborough, KY",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
33420,"Mineral Wells, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
35460,"Newport, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
37420,"Pampa, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
37540,"Paris, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
38920,"Port Lavaca, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
39700,"Raymondville, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
40770,"Russellville, AL",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
42820,"Selma, AL",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
43660,"Snyder, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
44860,"Sulphur Springs, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
44900,"Summerville, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
45020,"Sweetwater, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
45580,"Thomaston, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
45740,"Toccoa, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
45880,"Town of Pecos, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
45980,"Troy, AL",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
46460,"Union City, TN",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
46620,"Uvalde, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
46900,"Vernon, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
47080,"Vidalia, GA",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
49260,"Woodward, OK",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
49820,"Zapata, TX",south|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,1921198,68,0,True,False
43640,"Slidell-Mandeville-Covington, LA",south|very_large|medium_metro_proxy|economic_unknown|svi_unknown,very_large|medium_metro_proxy|service_unknown|svi_unknown,512466,2,0,True,False
46220,"Tuscaloosa, AL",south|very_large|medium_metro_proxy|economic_unknown|svi_unknown,very_large|medium_metro_proxy|service_unknown|svi_unknown,512466,2,0,True,False
11360,"Anderson Creek, NC",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
18260,"Cookeville, TN",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
18340,"Corbin, KY",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
31300,"Lumberton, NC",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
35100,"New Bern, NC",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
40080,"Richmond-Berea, KY",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
42580,"Seaford, DE",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
46180,"Tupelo, MS",south|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1172590,8,0,True,False
10180,"Abilene, TX",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
10500,"Albany, GA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
10780,"Alexandria, LA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
11500,"Anniston-Oxford, AL",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
12020,"Athens-Clarke County, GA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
12220,"Auburn-Opelika, AL",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
13220,"Beckley, WV",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
13980,"Blacksburg-Christiansburg-Radford, VA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
14540,"Bowling Green, KY",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
15260,"Brunswick-St. Simons, GA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
15500,"Burlington, NC",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
16620,"Charleston, WV",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
16820,"Charlottesville, VA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
17420,"Cleveland, TN",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
19140,"Dalton, GA",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
19300,"Daphne-Fairhope-Foley, AL",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
19460,"Decatur, AL",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
20020,"Dothan, AL",south|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,10168021,61,0,True,False
